Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects)
Diet and Exercise Trial to Improve Insulin Resistance; Increase Cerebral Blood Flow; Alter Metabolomic Biomarkers; and Decrease Alzheimer's Disease Risk,NIA,9166391,1R21AG053738-01,1,R21,AG,53738,1,,,1935601,"GRETEBECK, RANDALL J ","BENDLIN, BARBARA BRIGITTA",UNIVERSITY OF WISCONSIN-MADISON, ,2016,229500,
Determination of the signals that control the chlamydial developmental cycle,NIAID,9669332,1R21AI135691-01A1,1,R21,AI,135691,1,A1,,8133523,"GRIESHABER, SCOTT S",Not Applicable,UNIVERSITY OF IDAHO, ,2019,218355,
Using hippocampal-prefrontal theta synchrony to enhance spatial working memory,NIMH,9752196,1R21MH117687-01A1,1,R21,MH,117687,1,A1,,9352284,"GRIFFIN, AMY L.",Not Applicable,UNIVERSITY OF DELAWARE, ,2019,187634,
Adaptations in the Glutamatergic Ventral Hippocampus to Nucleus Accumbens Pathway in Alcohol Drinking and Dependence,NIAAA,9245159,1R21AA024881-01A1,1,R21,AA,24881,1,A1,,3078775,"GRIFFIN, WILLIAM C",Not Applicable,MEDICAL UNIVERSITY OF SOUTH CAROLINA, ,2017,214906,
Genetic tools for visualization of co-transmission in identified neurons,NINDS,9090625,1R21NS096414-01,1,R21,NS,96414,1,,,1882591,"GRIFFITH, LESLIE C",Not Applicable,BRANDEIS UNIVERSITY, ,2016,243750,
Studying cognate interactions of follicular Tregs and germinal center B cells,NIAID,9743439,1R21AI142032-01A1,1,R21,AI,142032,1,A1,,11266353,"GRIGOROVA, IRINA LEONIDOVNA",Not Applicable,UNIVERSITY OF MICHIGAN AT ANN ARBOR, ,2019,234000,
Paracrine Signaling in Glioma: Bioenergetics Heterogeneity and Chemoresistance,NINDS,9221192,1R21NS100054-01,1,R21,NS,100054,1,,,8341426,"GRIGUER, CORINNE E",Not Applicable,UNIVERSITY OF ALABAMA AT BIRMINGHAM, ,2016,220500,
The study partner requirement in preclinical Alzheimers disease trials,NIA,9373717,1R21AG056931-01,1,R21,AG,56931,1,,,10468338,"GRILL, JOSHUA  ","GILLEN, DANIEL L",UNIVERSITY OF CALIFORNIA-IRVINE, ,2017,222493,
Transition states in lineage specification,NIAID,9530080,1R21AI135595-01A1,1,R21,AI,135595,1,A1,,1868623,"GRIMES, H. LEIGHTON",Not Applicable,CINCINNATI CHILDRENS HOSP MED CTR, ,2018,238500,
Effect of HIV and ART therapy on developmental myelination,NIMH,9623395,1R21MH118121-01,1,R21,MH,118121,1,,,1876245,"GRINSPAN, JUDITH B ","JORDAN-SCIUTTO, KELLY L",CHILDREN'S HOSP OF PHILADELPHIA, ,2018,265883,
Modulation of myelination by IL-4 following intrauterine growth restriction,NINDS,9599910,1R21NS103075-01A1,1,R21,NS,103075,1,A1,,1876245,"GRINSPAN, JUDITH B",Not Applicable,CHILDREN'S HOSP OF PHILADELPHIA, ,2018,258000,
R21: Acidic Nanoparticles for Restoration of Autophagy in Age-associated NAFLD,NIA,9735805,1R21AG063373-01,1,R21,AG,63373,1,,,1858385,"GRINSTAFF, MARK W. ","SHIRIHAI, ORIAN S",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS), ,2019,257000,
Multi-functional targeted bio-conjugate platform to dismantle neutrophil extracellular traps (NETs),NHLBI,9624651,1R21HL144253-01,1,R21,HL,144253,1,,,1858385,"GRINSTAFF, MARK W. ","HERRERA, VICTORIA L;RUIZ-OPAZO, NELSON ",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS), ,2019,206250,
Fast Methods for Mapping Focused Ultrasound Pressure Fields,NIBIB,9388181,1R21EB024199-01A1,1,R21,EB,24199,1,A1,,11155900,"GRISSOM, WILLIAM A",Not Applicable,VANDERBILT UNIVERSITY, ,2017,235694,
Engineer bifunctional antibacterial enzymes for treatment of S. aureus infections,NIAID,9181159,1R21AI119741-01A1,1,R21,AI,119741,1,A1,,7134317,"GRISWOLD, KARL E",Not Applicable,DARTMOUTH COLLEGE, ,2016,283500,
Effects of cell-based hormone therapy on LV diastolic dysfunction and hypertrophy progression after mid-life estrogen loss,NIA,9645177,1R21AG061588-01,1,R21,AG,61588,1,,,7507327,"GROBAN, LEANNE  ","OPARA, EMMANUEL C.",WAKE FOREST UNIVERSITY HEALTH SCIENCES, ,2019,232500,
Identification of a non-invasive neuroimaging biomarker of prenatal synaptic development,NIMH,9808337,1R21MH120615-01,1,R21,MH,120615,1,,,9834988,"GROMAN, STEPHANIE MARY",Not Applicable,YALE UNIVERSITY, ,2019,209375,
Caregiver Response Styles and Infant Attention: Relations to Language Development,NICHD,9180404,1R21HD086436-01A1,1,R21,HD,86436,1,A1,,9768094,"GROS-LOUIS, JULIE J",Not Applicable,UNIVERSITY OF IOWA, ,2016,142574,
Mechanism-targeted treatment strategy in PTEN-associated autism and epilepsy,NICHD,9529744,1R21HD093033-01A1,1,R21,HD,93033,1,A1,,10290767,"GROSS, CHRISTINA ",Not Applicable,CINCINNATI CHILDRENS HOSP MED CTR, ,2018,253204,
Strengthening Parenting Capacities in Pre-K to Improve Social-Behavioral Readiness and Later School Outcomes,NICHD,9743916,1R21HD096197-01A1,1,R21,HD,96197,1,A1,,1870678,"GROSS, DEBORAH A.",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2019,245625,
Development of a self-regulated neuroprotective gene therapy for Parkinsons Disease and other synucleinopathies,NINDS,9809188,1R21NS112740-01,1,R21,NS,112740,1,,,1928282,"GROSS, ROBERT E",Not Applicable,EMORY UNIVERSITY, ,2019,425448,
p16 mechanisms in melanoma,NCI,9178373,1R21CA201757-01A1,1,R21,CA,201757,1,A1,,1927659,"GROSSMAN, DOUGLAS ",Not Applicable,UNIVERSITY OF UTAH, ,2016,197055,
Adolescent communication with Family and Reproductive Health,NICHD,9307069,1R21HD088955-01A1,1,R21,HD,88955,1,A1,,8891860,"GROSSMAN, JENNIFER ",Not Applicable,WELLESLEY COLLEGE, ,2017,225396,
Development of the neocortical area map,NIMH,9726835,1R21MH119555-01,1,R21,MH,119555,1,,,1893157,"GROVE, ELIZABETH ELIZABETH",Not Applicable,UNIVERSITY OF CHICAGO, ,2019,237048,
Tailored Decision Aids for Elderly Patients and Families Approaching End-Stage Renal Disease,NIDDK,9226769,1R21DK112100-01,1,R21,DK,112100,1,,,10801350,"GRUBBS, VANESSA ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2016,209073,
Hip Fracture Caregiver Intervention Function Focused Care Hip Care at Home,NIA,9196849,1R21AG054143-01,1,R21,AG,54143,1,,,1862446,"GRUBER-BALDINI, ANN L",Not Applicable,UNIVERSITY OF MARYLAND BALTIMORE, ,2016,231000,
USING TEMPORAL VARIATION IN RISK BEHAVIOR TO UNDERSTAND TRENDS IN ADOLESCENT ALCOHOL MISUSE,NIAAA,9472493,1R21AA025689-01A1,1,R21,AA,25689,1,A1,,2084013,"GRUCZA, RICHARD A",Not Applicable,WASHINGTON UNIVERSITY, ,2018,232365,
AN EXAMINATION OF AGE-RELATED DISPARITIES IN MEDICATION ASSISTED TREATMENT AND ASSOCIATED OUTCOMES,NIDA,9402388,1R21DA044744-01,1,R21,DA,44744,1,,,2084013,"GRUCZA, RICHARD A",Not Applicable,WASHINGTON UNIVERSITY, ,2017,228750,
An internal sensory circuit for neuropeptide control of body homeostasis,NINDS,9616404,1R21NS105507-01A1,1,R21,NS,105507,1,A1,,8613268,"GRUEBER, WESLEY B",Not Applicable,COLUMBIA UNIVERSITY HEALTH SCIENCES, ,2018,198203,
A new essential protein kinase in Mycobacterium tuberculosis,NIAID,9016364,1R21AI121829-01,1,R21,AI,121829,1,,,9501099,"GRUNDNER, CHRISTOPH ",Not Applicable,SEATTLE BIOMEDICAL RESEARCH INSTITUTE, ,2016,299187,
A chemical proteomics survey of Plasmodium gametocyte development,NIAID,9537357,1R21AI133388-01A1,1,R21,AI,133388,1,A1,,9501099,"GRUNDNER, CHRISTOPH ",Not Applicable,SEATTLE BIOMEDICAL RESEARCH INSTITUTE, ,2018,43335,
Serine hydrolase regulators of Mycobacterium tuberculosis non-replicating states,NIAID,9511268,1R21AI137571-01,1,R21,AI,137571,1,,,9501099,"GRUNDNER, CHRISTOPH ",Not Applicable,SEATTLE BIOMEDICAL RESEARCH INSTITUTE, ,2018,52514,
People Preferring Fentanyl (PPF): Characteristics; Outcomes; and Perspectives,NIDA,9824817,1R21DA047580-01A1,1,R21,DA,47580,1,A1,,9736662,"GRYCZYNSKI, JAN ",Not Applicable,"FRIENDS RESEARCH INSTITUTE, INC.", ,2019,240000,
Regulation of gray matter myelination by adolescent binge ethanol treatment,NIAAA,9245219,1R21AA024873-01A1,1,R21,AA,24873,1,A1,,8576016,"GU, CHEN ",Not Applicable,OHIO STATE UNIVERSITY, ,2017,222094,
Neurocomputational Mechanisms for Addiction Heterogeneity; Impulsivity and Perseverance,NIDA,9809076,1R21DA049243-01,1,R21,DA,49243,1,,,9828303,"GU, XIAOSI ",Not Applicable,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, ,2019,254250,
Delineating proactive social behaviors in dynamic and multidimensional social space,NIMH,9827207,1R21MH120789-01,1,R21,MH,120789,1,,,9828303,"GU, XIAOSI  ","SCHILLER, DANIELA ",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, ,2019,254250,
Polymeric electron paramagnetic resonance probes for real-time monitoring of tissue vascularization,NIBIB,9182425,1R21EB021896-01A1,1,R21,EB,21896,1,A1,,9644931,"GUAN, JIANJUN ",Not Applicable,OHIO STATE UNIVERSITY, ,2016,183577,
Recombinant expression and functional characterization of a lysophosphatidylcholine transporter,NINDS,9503442,1R21NS105863-01,1,R21,NS,105863,1,,,8659962,"GUAN, LAN ",Not Applicable,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER, ,2018,229500,
Hyperacusis Caused by Mechanical Abnormalities in the Ear,NIDCD,9591519,1R21DC017251-01,1,R21,DC,17251,1,,,14178784,"GUAN, XIYING ",Not Applicable,MASSACHUSETTS EYE AND EAR INFIRMARY, ,2018,170000,
Developing Novel Direct Current Stimulation Technology for Safe Precision Pain Treatment,NINDS,9227078,1R21NS099879-01,1,R21,NS,99879,1,,,10163134,"GUAN, YUN ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2016,203854,
Activating Latently Infected Cells Using Specific Antigens Including Those of HIV-1,NIAID,9048169,1R21AI116194-01A1,1,R21,AI,116194,1,A1,,7687037,"GUATELLI, JOHN C.",Not Applicable,VETERANS MEDICAL RESEARCH FDN/SAN DIEGO, ,2016,214500,
Mapping the protein landscape of the Toxoplasma basal complex,NIAID,9387832,1R21AI128136-01A1,1,R21,AI,128136,1,A1,,8654080,"GUBBELS, MARC-JAN ",Not Applicable,BOSTON COLLEGE, ,2017,234750,
The Toxoplasma gondii apical annuli,NIAID,9840007,1R21AI144856-01A1,1,R21,AI,144856,1,A1,,8654080,"GUBBELS, MARC-JAN ",Not Applicable,BOSTON COLLEGE, ,2019,234750,
Uncovering the Role of Retinoic Acid Receptor Beta in Alcoholic Liver Diseases,NIAAA,9896234,1R21AA027637-01A1,1,R21,AA,27637,1,A1,,1859686,"GUDAS, LORRAINE J",Not Applicable,WEILL MEDICAL COLL OF CORNELL UNIV, ,2019,243656,
HBV RNAs produced by viral replication and derived from integrated HBV DNA as potential biomarkers predicting the efficiency of clinical response to nucleos(t)ide analogs,NIAID,9822691,1R21AI142028-01A1,1,R21,AI,142028,1,A1,,9790489,"GUDIMA, SEVERIN O ","WEINMAN, STEVEN A",UNIVERSITY OF KANSAS MEDICAL CENTER, ,2019,191250,
Regulation of HDV infection in humans,NIAID,9724968,1R21AI144923-01,1,R21,AI,144923,1,,,9790489,"GUDIMA, SEVERIN O",Not Applicable,UNIVERSITY OF KANSAS MEDICAL CENTER, ,2019,191250,
Novel Epigenetic Modifier Inhibitor Drugs for T cell Modulation in Multiple Sclerosis,NIAID,9211542,1R21AI127354-01,1,R21,AI,127354,1,,,10353000,"GUERAU-DE-ARELLANO, MIREIA ",Not Applicable,OHIO STATE UNIVERSITY, ,2017,220875,
A mobile phone-based pilot intervention to prevent obesity in Latino preschool children,NICHD,9746474,1R21HD096298-01A1,1,R21,HD,96298,1,A1,,10178191,"GUERRERO, ALMA D",Not Applicable,UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2019,239431,
Role of Human Cerebrospinal Fluid Chemokines in the Invasiveness of Human Glioblastoma,NCI,9187604,1R21CA199295-01A1,1,R21,CA,199295,1,A1,,10081819,"GUERRERO-CAZARES, HUGO ",Not Applicable,MAYO CLINIC  JACKSONVILLE, ,2016,199342,
The role of Human Endogenous Retroviruses (HERVs) in the regulation of neural genome of schizophrenia,NIMH,9435051,1R21MH115327-01,1,R21,MH,115327,1,,,9847847,"GUFFANTI, GUIA  ","MACCIARDI, FABIO ",MCLEAN HOSPITAL, ,2017,251748,
Tackling Malaria Resistance with an Integrated Modeling/Experimental Approach,NIAID,9111465,1R21AI119881-01A1,1,R21,AI,119881,1,A1,,10603324,"GULER, JENNIFER LYNN ","PAPIN, JASON ",UNIVERSITY OF VIRGINIA, ,2016,232043,
Development of transgenic protocols for the Lyme disease vector; Ixodes scapularis; for tick and tick-borne disease control,NIAID,9530236,1R21AI128393-01A1,1,R21,AI,128393,1,A1,,10297658,"GULIA-NUSS, MONIKA ",Not Applicable,UNIVERSITY OF NEVADA RENO, ,2018,190539,
Mechanisms of metabolic and cognitive dysregulation after combined alcohol and THC use,NIDA,9599013,1R21DA045175-01A1,1,R21,DA,45175,1,A1,,8237527,"GULLEY, JOSHUA M ","LIANG, NU-CHU ",UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN, ,2018,204017,
EndoGenus Toolkit: A Biometric Method for Absolute Quantification of Tumor Markers by Massive Parallel Sequencing,NCI,9572713,1R21CA229037-01,1,R21,CA,229037,1,,,7943988,"GULLEY, MARGARET L",Not Applicable,UNIV OF NORTH CAROLINA CHAPEL HILL, ,2018,233250,
Novel mechanism to target the endothelin axis in aging and CKD,NIA,9245192,1R21AG052861-01A1,1,R21,AG,52861,1,A1,,7977115,"GUMZ, MICHELLE L",Not Applicable,UNIVERSITY OF FLORIDA, ,2017,228750,
Regulation of Francisella virulence by sRNAs,NIAID,9745850,1R21AI140001-01A1,1,R21,AI,140001,1,A1,,1946554,"GUNN, JOHN S",Not Applicable,RESEARCH INST NATIONWIDE CHILDREN'S HOSP, ,2019,190000,
Generation of Zika virus-specific recombinant antibodies,NIAID,9226804,1R21AI128405-01,1,R21,AI,128405,1,,,1912312,"GUNN, MICHAEL D",Not Applicable,DUKE UNIVERSITY, ,2016,238500,
Early Life Stress and Immune Dysfunction in Post-Institutionalized Adolescents,NICHD,9117228,1R21HD086312-01A1,1,R21,HD,86312,1,A1,,1893509,"GUNNAR, MEGAN R ","COE, CHRISTOPHER L",UNIVERSITY OF MINNESOTA, ,2016,241722,
The basic functions of Trypanosoma brucei's two introns,NIAID,9651461,1R21AI142149-01,1,R21,AI,142149,1,,,7745021,"GUNZL, ARTHUR ",Not Applicable,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT, ,2019,203750,
The curious case of Wnt effector TCF712 in CNS myelination and remyelination,NINDS,9112181,1R21NS093559-01A1,1,R21,NS,93559,1,A1,,11100201,"GUO, FUZHENG ",Not Applicable,UNIVERSITY OF CALIFORNIA AT DAVIS, ,2016,235188,
A paradigm shift in our understanding of oligodendroglial HIFa-regulated CNS angiogenesis,NINDS,9649972,1R21NS109790-01,1,R21,NS,109790,1,,,11100201,"GUO, FUZHENG ",Not Applicable,UNIVERSITY OF CALIFORNIA AT DAVIS, ,2018,235500,
Differential roles of FXR and FGF15 in liver fibrosis development,NIEHS,9508028,1R21ES029258-01,1,R21,ES,29258,1,,,8250103,"GUO, GRACE L",Not Applicable,"RUTGERS, THE STATE UNIV OF N.J.", ,2018,232500,
Generation of Macrophage Activation State-Specific Genetic Tools by A Synthetic Biology Approach,NIAID,9652461,1R21AI142316-01,1,R21,AI,142316,1,,,8456831,"GUO, JIANKAN  ","CANTLEY, LLOYD G",YALE UNIVERSITY, ,2019,251250,
Acculturation; family relations; and mental health of Chinese older adults in the United States,NIA,9299162,1R21AG055804-01,1,R21,AG,55804,1,,,11168130,"GUO, MAN ",Not Applicable,UNIVERSITY OF IOWA, ,2017,199856,
The abscopal effect of nanosecond electric pulse tumor ablation and its enhancement for metastatic breast cancer,NCI,9586221,1R21CA229939-01,1,R21,CA,229939,1,,,11258802,"GUO, SIQI ",Not Applicable,OLD DOMINION UNIVERSITY, ,2018,202275,
Explore in vivo functional connectivity at cellular resolution in drugged brains,NIDA,9404719,1R21DA044007-01A1,1,R21,DA,44007,1,A1,,6796092,"GUO, SU ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,198125,
Functional connectivity at cellular resolution in brains with mutations in ASD genes,NIMH,9376000,1R21MH113961-01,1,R21,MH,113961,1,,,6796092,"GUO, SU ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,237750,
A Machine Learning Approach For CTA-based Plaque Characterization and Stroke Risk Prediction in Carotid Artery Atherosclerosis,NHLBI,9655181,1R21HL145427-01,1,R21,HL,145427,1,,,11287075,"GUPTA, AJAY  ","SABUNCU, MERT RORY",WEILL MEDICAL COLL OF CORNELL UNIV, ,2019,121619,
Novel unconventional myosins in B cell activation,NIAID,9034382,1R21AI117350-01A1,1,R21,AI,117350,1,A1,,7171267,"GUPTA, NEETU ",Not Applicable,CLEVELAND CLINIC LERNER COM-CWRU, ,2016,237750,
Replication Competent HIV-1 in Blood and Tissues,NIAID,9559838,1R21AI138716-01,1,R21,AI,138716,1,,,1891660,"GUPTA, PHALGUNI ",Not Applicable,UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2018,193366,
US Prevalence; Distribution and Determinants of Adult and Childhood Food Allergy,NIAID,9435575,1R21AI135702-01,1,R21,AI,135702,1,,,8660671,"GUPTA, RUCHI S",Not Applicable,LURIE CHILDREN'S HOSPITAL OF CHICAGO, ,2018,203739,
Identification of ubiquitnated substrates of TRIM9 and TRIM67,NIMH,9087524,1R21MH109653-01,1,R21,MH,109653,1,,,9739285,"GUPTON, STEPHANIE ",Not Applicable,UNIV OF NORTH CAROLINA CHAPEL HILL, ,2016,226624,
Reducing false positives during interpretations of ultrasound examinations for breast cancer screening,NCI,9075021,1R21CA203684-01,1,R21,CA,203684,1,,,1861007,"GUR, DAVID ",Not Applicable,UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2016,167475,
Alterations in the intrauterine environment with prenatal stress: Novel role for commensal microbes,NIMH,9585575,1R21MH117552-01,1,R21,MH,117552,1,,,12189374,"GUR, TAMAR ",Not Applicable,OHIO STATE UNIVERSITY, ,2018,251198,
Pathogenic role of epigenetic regulator KDM5; a Histone H3 Lysine 4 demethylase in laminopathies,NIA,9591855,1R21AG060413-01,1,R21,AG,60413,1,,,11655143,"GURHA, PRIYATANSH ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON, ,2018,245428,
Engineering Long ssDNA for Genome Editing Applications,NIGMS,9586340,1R21GM129559-01,1,R21,GM,129559,1,,,11422448,"GURUMURTHY, CHANNABASAVAIAH  ","WHITEHEAD, TIMOTHY ANDREW",UNIVERSITY OF NEBRASKA MEDICAL CENTER, ,2019,229500,
Efficient methods for identifying cryptic relatedness in millions of individuals,NHGRI,9822199,1R21HG010748-01,1,R21,HG,10748,1,,,11504571,"GUSEV, ALEXANDER ",Not Applicable,DANA-FARBER CANCER INST, ,2019,165232,
Mitochondrial Quality Control in the Aging Myocardium,NIA,9052067,1R21AG052280-01,1,R21,AG,52280,1,,,2510216,"GUSTAFSSON, ASA B.",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN DIEGO", ,2016,232500,
Multiplexed antibacterial library screening,NIAID,9019213,1R21AI121903-01,1,R21,AI,121903,1,,,1912218,"GUTHEIL, WILLIAM G",Not Applicable,UNIVERSITY OF MISSOURI KANSAS CITY, ,2016,213750,
Role of Ube3a in neuronal maturation and synaptogenesis in adult-born neurons,NIDCD,9604937,1R21DC016467-01A1,1,R21,DC,16467,1,A1,,1892669,"GUTHRIE, KATHLEEN M",Not Applicable,FLORIDA ATLANTIC UNIVERSITY, ,2018,212028,
GLP-1 Therapy:  The Role of IL-6 Signaling and Adipose Tissue Remodeling in Metabolic Response,NIDDK,9808679,1R21DK122234-01,1,R21,DK,122234,1,,,10899856,"GUTIERREZ, ABSALON DENNIS",Not Applicable,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON, ,2019,192500,
Modeling muscle wasting in cancer cachexia,NIAMS,9227697,1R21AR071021-01,1,R21,AR,71021,1,,,1890730,"GUTTRIDGE, DENIS C",Not Applicable,OHIO STATE UNIVERSITY, ,2016,203280,
The role of a novel scaffold protein in mediating RPE phagocytosis of photoreceptor outer segment,NEI,9649827,1R21EY029826-01,1,R21,EY,29826,1,,,11870661,"GUZIEWICZ, KARINA E. ","BOESZE-BATTAGLIA, KATHLEEN ",UNIVERSITY OF PENNSYLVANIA, ,2019,241500,
The function of CRAC channels in airway inflammation,NIAID,9042630,1R21AI109059-01A1,1,R21,AI,109059,1,A1,,9548976,"GWACK, YOUSANG  ","AKBARI, OMID ",UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2016,210125,
Depolarization-induced tau and exosome release from synapses in AD,NIA,9182834,1R21AG051946-01A1,1,R21,AG,51946,1,A1,,1909784,"GYLYS, KAREN H",Not Applicable,UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2016,231000,
Interrogating regulatory variants by multiplexed genome editing,NHGRI,9509167,1R21HG010070-01,1,R21,HG,10070,1,,,10939156,"GYMREK, MELISSA  ","GOREN, ALON ","UNIVERSITY OF CALIFORNIA, SAN DIEGO", ,2018,196302,
Proteomic-based integrated subject-specific networks in cancer,NCI,9506027,1R21CA220299-01A1,1,R21,CA,220299,1,A1,,14657890,"HA, MIN JIN  ","BALADANDAYUTHAPANI, VEERABHADRAN ",UNIVERSITY OF TX MD ANDERSON CAN CTR, ,2018,208800,
HIV Risk Among Young Women Workers in the Industrial Zone in Vietnam,NIMH,9780915,1R21MH118986-01A1,1,R21,MH,118986,1,A1,,14336045,"HA, TOAN ",Not Applicable,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT, ,2019,230333,
On-chip Glycan Analysis of Clinical Specimens,NIAID,9166482,1R21AI129872-01,1,R21,AI,129872,1,,,7753865,"HAAB, BRIAN B.",Not Applicable,VAN ANDEL RESEARCH INSTITUTE, ,2016,326443,
Virulence Proteins of Pathogenic Leptospira Species,NIAID,9387341,1R21AI128560-01A1,1,R21,AI,128560,1,A1,,1894289,"HAAKE, DAVID A",Not Applicable,BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE, ,2017,194850,
Viral Modulation of Polysaccharide Antibody Responses and Vaccine Efficacy,NIAID,9018144,1R21AI121947-01,1,R21,AI,121947,1,,,9426881,"HAAS, KAREN M",Not Applicable,WAKE FOREST UNIVERSITY HEALTH SCIENCES, ,2016,194842,
Developing effective adjuvants for native polysaccharide antigen-based vaccines,NIAID,9725192,1R21AI144758-01,1,R21,AI,144758,1,,,9426881,"HAAS, KAREN M",Not Applicable,WAKE FOREST UNIVERSITY HEALTH SCIENCES, ,2019,190145,
Direct Approach to Identifying Sources of Rebound in Lymphatic Tissue after Treatment Interruption,NIAID,9482034,1R21AI136731-01,1,R21,AI,136731,1,,,2432613,"HAASE, ASHLEY T.",Not Applicable,UNIVERSITY OF MINNESOTA, ,2018,191875,
High-Risk Psychosis Youth and Caregivers: Emotion in Interaction,NIMH,9436158,1R21MH115231-01,1,R21,MH,115231,1,,,11864183,"HAASE, CLAUDIA  ","MITTAL, VIJAY A",NORTHWESTERN UNIVERSITY, ,2017,237000,
HtrA2-mediated RIP1 cleavage regulates neuronal inflammation and death,NINDS,9371476,1R21NS102523-01,1,R21,NS,102523,1,,,7745590,"HABELHAH, HASEM ",Not Applicable,UNIVERSITY OF IOWA, ,2017,228750,
Remineralization carious lesions in dentin using the PILP-approach,NIDCR,9839398,1R21DE028421-01A1,1,R21,DE,28421,1,A1,,7520027,"HABELITZ, STEFAN FRIEDRICH",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2019,200625,
